,tunnelSteppingTest30::Probabilities::PostRegion,tunnelSteppingTest30::Probabilities::IntraRegion,tunnelSteppingTest30::Probabilities::PreRegion,tunnelSteppingTest30::FrameCount,tunnelSteppingTest30::SpaceStep,tunnelSteppingTest30::TimeStep,tunnelSteppingTest30::PointCount,tunnelSteppingTest30::RegionLength::PostRegion,tunnelSteppingTest30::RegionLength::IntraRegion,tunnelSteppingTest30::RegionLength::PreRegion,tunnelSteppingTest31::Probabilities::PostRegion,tunnelSteppingTest31::Probabilities::IntraRegion,tunnelSteppingTest31::Probabilities::PreRegion,tunnelSteppingTest31::FrameCount,tunnelSteppingTest31::SpaceStep,tunnelSteppingTest31::TimeStep,tunnelSteppingTest31::PointCount,tunnelSteppingTest31::RegionLength::PostRegion,tunnelSteppingTest31::RegionLength::IntraRegion,tunnelSteppingTest31::RegionLength::PreRegion,tunnelSteppingTest32::Probabilities::PostRegion,tunnelSteppingTest32::Probabilities::IntraRegion,tunnelSteppingTest32::Probabilities::PreRegion,tunnelSteppingTest32::FrameCount,tunnelSteppingTest32::SpaceStep,tunnelSteppingTest32::TimeStep,tunnelSteppingTest32::PointCount,tunnelSteppingTest32::RegionLength::PostRegion,tunnelSteppingTest32::RegionLength::IntraRegion,tunnelSteppingTest32::RegionLength::PreRegion,tunnelSteppingTest33::Probabilities::PostRegion,tunnelSteppingTest33::Probabilities::IntraRegion,tunnelSteppingTest33::Probabilities::PreRegion,tunnelSteppingTest33::FrameCount,tunnelSteppingTest33::SpaceStep,tunnelSteppingTest33::TimeStep,tunnelSteppingTest33::PointCount,tunnelSteppingTest33::RegionLength::PostRegion,tunnelSteppingTest33::RegionLength::IntraRegion,tunnelSteppingTest33::RegionLength::PreRegion,tunnelSteppingTest34::Probabilities::PostRegion,tunnelSteppingTest34::Probabilities::IntraRegion,tunnelSteppingTest34::Probabilities::PreRegion,tunnelSteppingTest34::FrameCount,tunnelSteppingTest34::SpaceStep,tunnelSteppingTest34::TimeStep,tunnelSteppingTest34::PointCount,tunnelSteppingTest34::RegionLength::PostRegion,tunnelSteppingTest34::RegionLength::IntraRegion,tunnelSteppingTest34::RegionLength::PreRegion,tunnelSteppingTest35::Probabilities::PostRegion,tunnelSteppingTest35::Probabilities::IntraRegion,tunnelSteppingTest35::Probabilities::PreRegion,tunnelSteppingTest35::FrameCount,tunnelSteppingTest35::SpaceStep,tunnelSteppingTest35::TimeStep,tunnelSteppingTest35::PointCount,tunnelSteppingTest35::RegionLength::PostRegion,tunnelSteppingTest35::RegionLength::IntraRegion,tunnelSteppingTest35::RegionLength::PreRegion,tunnelSteppingTest36::Probabilities::PostRegion,tunnelSteppingTest36::Probabilities::IntraRegion,tunnelSteppingTest36::Probabilities::PreRegion,tunnelSteppingTest36::FrameCount,tunnelSteppingTest36::SpaceStep,tunnelSteppingTest36::TimeStep,tunnelSteppingTest36::PointCount,tunnelSteppingTest36::RegionLength::PostRegion,tunnelSteppingTest36::RegionLength::IntraRegion,tunnelSteppingTest36::RegionLength::PreRegion,tunnelSteppingTest37::Probabilities::PostRegion,tunnelSteppingTest37::Probabilities::IntraRegion,tunnelSteppingTest37::Probabilities::PreRegion,tunnelSteppingTest37::FrameCount,tunnelSteppingTest37::SpaceStep,tunnelSteppingTest37::TimeStep,tunnelSteppingTest37::PointCount,tunnelSteppingTest37::RegionLength::PostRegion,tunnelSteppingTest37::RegionLength::IntraRegion,tunnelSteppingTest37::RegionLength::PreRegion,tunnelSteppingTest38::Probabilities::PostRegion,tunnelSteppingTest38::Probabilities::IntraRegion,tunnelSteppingTest38::Probabilities::PreRegion,tunnelSteppingTest38::FrameCount,tunnelSteppingTest38::SpaceStep,tunnelSteppingTest38::TimeStep,tunnelSteppingTest38::PointCount,tunnelSteppingTest38::RegionLength::PostRegion,tunnelSteppingTest38::RegionLength::IntraRegion,tunnelSteppingTest38::RegionLength::PreRegion,tunnelSteppingTest39::Probabilities::PostRegion,tunnelSteppingTest39::Probabilities::IntraRegion,tunnelSteppingTest39::Probabilities::PreRegion,tunnelSteppingTest39::FrameCount,tunnelSteppingTest39::SpaceStep,tunnelSteppingTest39::TimeStep,tunnelSteppingTest39::PointCount,tunnelSteppingTest39::RegionLength::PostRegion,tunnelSteppingTest39::RegionLength::IntraRegion,tunnelSteppingTest39::RegionLength::PreRegion
95,0.04707614105773952,0.9177917322196373,0.03513212672262313,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.04787626228698862,0.9162066278937445,0.03591710981926668,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.04826603949421224,0.9157736534699024,0.03596030703588547,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.050125288670541855,0.9134488586156162,0.03642585271384197,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.04754595223515362,0.9053200503451071,0.04713399741973932,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.04383198684901882,0.8351994337065528,0.12096857944442833,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.04021254605240834,0.7245104511486926,0.2352770027988991,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.04015085236728327,0.7568866148705741,0.2029625327621427,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.03506366399868049,0.5002721206924429,0.4646642153088768,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.03582638331379964,0.6301205483891097,0.3340530682970906,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
96,0.05285190172507397,0.9142992609701622,0.032848837304763456,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.05357388462821909,0.9128006669304003,0.03362544844138073,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.05416465010930365,0.9121619340526244,0.033673415838071825,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.05610014892738921,0.9097225355326637,0.034177315539946976,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.05283175325226127,0.8966190819360467,0.050549164811692006,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.04812644724822745,0.8226617640969497,0.12921178865482294,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.044314563351960955,0.7116831137502468,0.24400232289779208,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.044687584722727304,0.7524821730386525,0.20283024223861998,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.0389012174106324,0.4933319166025041,0.46776686598686357,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.040002639076376495,0.6240704782675434,0.3359268826560801,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
97,0.05913251097643662,0.9101395055167695,0.03072798350679385,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.05973317023897586,0.9087743535138827,0.031492476247141445,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.06056690922441183,0.9078520429382398,0.0315810478373484,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.06250585786042938,0.9052360188370038,0.03225812330256692,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.05848054432370456,0.8868503068757965,0.05466914880049903,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.05268499095052556,0.8094903555588864,0.13782465349058787,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.04868854349575504,0.698574599440528,0.25273685706371707,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.049554520901716345,0.747168088341531,0.20327739075675264,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.0430174753877102,0.4863028160529321,0.47067970855935765,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.04452676831246772,0.6177511297848254,0.33772210190270674,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
98,0.06593561320550713,0.9053068082299836,0.02875757856450914,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.06636279965711471,0.9041302403300189,0.029506960012866065,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.06748908484787584,0.9028352052828174,0.029675709869306864,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.06928189362880197,0.9000784702072737,0.030639636163924157,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.0645041495787778,0.8764396921142397,0.0590561583069825,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.057508130075245766,0.7957507177699367,0.14674115215481773,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.053335735450402176,0.6852018828995239,0.26146238165007396,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.054738922025308424,0.7406840792943405,0.20457699868035112,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.04741564363315379,0.47917254836498874,0.4734118080018575,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.049410555847455004,0.6111508062176533,0.33943863793489176,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
99,0.07327627269841187,0.8997972690393279,0.02692645826225998,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.07346805337228848,0.8988729779260468,0.027658968701664868,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.07494339741221735,0.8971079983780637,0.027948604209719098,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.07633393001237901,0.8943868906930006,0.029279179294620455,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.0708938974555531,0.8654584216325666,0.06364768091188021,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.06259498702264914,0.7814975095133251,0.15590750346402568,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.05825544167272188,0.67158535130609,0.2701592070211882,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.060234408237570064,0.7329882670439439,0.20677732471848587,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.052097075443243906,0.47193097890023517,0.47597194565652096,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.0546642901930922,0.6042589891082939,0.34107672069861367,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
100,0.08116660310836533,0.8936092273346294,0.025224169557004995,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.08105084130793973,0.8930093054983401,0.02593985319372005,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.08293467247893362,0.8906768413066358,0.02638848621443052,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.08356297476828141,0.8882507363366612,0.02818628889505744,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.07766255485812257,0.8539277191806095,0.06840972596126786,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.0679431064166641,0.7667807952276005,0.16527609835573545,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.06344499165986058,0.6577484727871848,0.2788065355529544,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.06605902111115447,0.7243712505050525,0.20956972838379312,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.057061199424675094,0.4645701451982831,0.4783686553770416,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.060296926425474094,0.597070061777755,0.34263301179677097,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
101,0.08961540064490892,0.8867435358054333,0.023641063549657663,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.08911010384077098,0.8865475055606599,0.024342390598569224,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.09145569083246592,0.8835637510500671,0.02498055811746706,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.09096203790406486,0.8814198531836209,0.02761810891231424,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.08483232962605888,0.8418404815294483,0.07332718884449267,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.073548201175039,0.7516494949747177,0.17480230385024334,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.06889976081966423,0.6437175794534901,0.2873826597268457,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.07222912197881749,0.7150445605024907,0.21272631751869187,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.06230547220089038,0.45708432380308367,0.480610203996026,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.06631549707627409,0.5895781019683751,0.34410640095535083,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
102,0.09862783058083216,0.8792040068267755,0.022168162592392373,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.09764272372893171,0.8794966588657936,0.02286061740527459,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.10048305437609116,0.8758109609659933,0.023705984657915517,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.09852774176597333,0.873055251746061,0.028417006487965565,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.09241709416828693,0.8292005543848089,0.07838235144690422,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.07940397801189947,0.7361529855783665,0.18444303640973403,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.07461314696643587,0.6295211422070397,0.29586571082652424,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.07875528138138935,0.7051251306823758,0.216119587936235,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.06782536229456401,0.4494700528529945,0.4827045848524413,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.07272517720949832,0.5817796069437631,0.34549521584673876,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
103,0.1082051765101315,0.8709977257256946,0.020797097764173978,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.10664489619972493,0.871865478758909,0.021489625041366082,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.10997765213106764,0.8674775214730068,0.02254482639592558,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.10615162366592369,0.8637675032227373,0.03008087311133888,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.10042066286958534,0.8160335736253851,0.08354576350502965,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.08550213637510769,0.7203418881975168,0.19415597542737573,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.08057659112728231,0.6151896629332119,0.30423374593950564,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.0856428370363772,0.6946728864838133,0.21968427647980945,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.07361436870712253,0.44172609072732083,0.4846595405655566,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.07952932022112942,0.5736745643933894,0.3467961153854811,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
104,0.11834468538608016,0.8621351391260699,0.019520175487849855,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.11611361749716557,0.8636610304344452,0.02022535206838915,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.11989415273419138,0.8586208395750331,0.021485007690775743,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.11348094752105368,0.8545340884693798,0.03198496400956628,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.10883856548780134,0.802383950998305,0.08877748351389403,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.09183240045468158,0.7042673034628499,0.20390029608246865,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.08677958927881692,0.6007553835632863,0.3124650271578968,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.09289344858774362,0.6837232094171293,0.223383341995127,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.07966407540062122,0.4338533190261724,0.4864826055732063,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.0867288303011308,0.5652624348946546,0.34800873480421474,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
105,0.1290395998198449,0.8526301143383501,0.01833028584180487,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1260475546821862,0.8548883979561164,0.01906404736169739,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.13019739481373946,0.849267433245649,0.020535171940611392,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.12077392318906918,0.8448366551969371,0.03438942161399386,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.11765739327661966,0.7883109390269345,0.09403166769644584,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.09838260659790389,0.6879797213534272,0.21363767204866904,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.09320977974215988,0.5862517578782062,0.32053846237963385,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.10050584577679343,0.6723011866951387,0.22719296752806786,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.0859642402456671,0.4258546133542199,0.48818114640011306,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.0943225590327793,0.5565461899350854,0.3491312510321351,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
106,0.14027945407663622,0.8424998223306935,0.017220723592670385,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.13644605284236072,0.8455525006587012,0.01800144649893804,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1408719576163367,0.8394004752039195,0.01972756717974378,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.12815784876467595,0.8346001449484568,0.037242006286867246,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1268464908793741,0.7738977321688075,0.09925577695181832,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.10513892168541693,0.6715286215179429,0.22333245679664004,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.09985324289065854,0.5717120721909613,0.3284346849183802,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.10847544915150507,0.6604232868731144,0.23110126397538028,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.0925029143094329,0.41773470990673656,0.48976237578383053,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.10230711951407803,0.5475311344306644,0.35016174605525757,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
107,0.1520506829880079,0.8317643063301629,0.016185010681829436,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.14730465228976952,0.8356636062656146,0.017031741444615705,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.15190482585058546,0.8290100164442479,0.01908515770516674,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.13563639858701937,0.8239069821844991,0.040456619228481656,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1363417949139894,0.7592765980041837,0.10438160708182695,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.11208605635931672,0.6549619113521447,0.23295203228853872,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.10669514095777964,0.5571670424848042,0.33613781655741615,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.11679470800986143,0.64810291714276,0.2351023748473785,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.0992665853677856,0.4095000898287117,0.4912333248035027,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.11067648431752092,0.5382230891899298,0.3511004264925493,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
108,0.16433747654097253,0.8204456217401603,0.015216901718867151,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.15860531594244642,0.8252480906482702,0.016146593409283126,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.16324398424140046,0.8181776698971022,0.018578345861497134,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1432005006414731,0.8127856345252035,0.04401386483332368,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1461218326952972,0.744494487333277,0.1093836799714257,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.11920745611986143,0.6383254266679441,0.2424671172121947,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.11372045483533588,0.5426424993453659,0.3436370458192982,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1254537162810173,0.6353553105326823,0.23919097318630037,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.10624033900141401,0.4011588887513079,0.4926007722472781,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1194225856533075,0.5286318975610466,0.35194551678564595,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
109,0.17712269434630618,0.8085671463093027,0.01431015934439123,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1703000902530783,0.8143659059752253,0.015334003771696521,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.17487049680287298,0.8069567289506427,0.01817277424648448,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1508443804944685,0.8012917170041227,0.047863902501408935,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.15621931006421666,0.7294991819666617,0.11428150796912173,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.12648553182615946,0.6216628963281458,0.25185157184569473,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.12091425353339497,0.5281593554486499,0.35092639101795536,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.13444031226650335,0.6221979897957072,0.2433616979377896,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.11340803192563463,0.3927208209313427,0.49387114714302244,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.12853485537904685,0.5187689352109459,0.3526962094100074,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
110,0.1903882233589195,0.7961532860510745,0.013458490590006087,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.18228946279623506,0.8031324866028814,0.0145780506008835,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.18646872170639484,0.795622209537685,0.01790906875591994,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.15855661983039843,0.789469362462211,0.051974017707390456,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.16663290051144022,0.7142968638405633,0.1190702356479963,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.13390187955188862,0.6050158279501173,0.2610822924979939,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.12826136810967442,0.5137358699508119,0.3580027619395135,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1437404244298711,0.6086521662232742,0.24760740934685474,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.12075247484679204,0.3841970931417599,0.4950504320114481,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.13800019606662436,0.5086474071183793,0.3533523968149962,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
111,0.2041138544776598,0.7832304041699832,0.012655741352357251,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.19440590322569534,0.7917334373044392,0.013860659469865377,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.19818852669483755,0.783635237694677,0.0181762356104858,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1663216415921822,0.7773471803787001,0.05633117802911753,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.17733735499447625,0.6989334652640071,0.12372917974151643,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.14143752781220234,0.5884231609809453,0.2701393112068523,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.13574584589330105,0.49939037330084135,0.3648637808058575,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.15333904851733804,0.5947459508933879,0.25191500058927413,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.12825562484228217,0.375600279123904,0.49614409603381376,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1478035436781359,0.4982847128245442,0.35391174349731996,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
112,0.21827375329776572,0.7698303952717879,0.011895851430446401,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.20642609388037028,0.7804084079484908,0.01316549817113904,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.21011422509989314,0.7708331400670042,0.019052634833102447,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1741229685938787,0.7649384981932932,0.06093853321282803,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.18829708191184014,0.6834711430338165,0.12823177505434336,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.14907334897170263,0.5719208298485651,0.27900582117973216,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.14335076761556104,0.48514228303367873,0.3715069493507603,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1632202317688874,0.5805122990954864,0.2562674691356265,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.13589878862557903,0.3669441334175308,0.49715707795688996,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1579271406888655,0.48769994160595087,0.35437291770518364,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
113,0.23282984365374948,0.7559970690473224,0.011173087298927945,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.21811420915297045,0.7694042907985542,0.012481500048475308,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.2221428003950374,0.7574636805717079,0.020393519033254565,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.18194553760476573,0.7522474878557379,0.06580697453949634,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1994732944867547,0.6679761493531448,0.13255055616010084,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1567905548663261,0.555540822531166,0.28766862260250803,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.15105845608151497,0.4710116219711966,0.3779299219472885,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.17336708514326823,0.5659875442823492,0.2606453705743827,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1436628372453194,0.358243341258342,0.49809382149633863,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.16835078602963457,0.4769154761814665,0.3547337377888987,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
114,0.24772296120587348,0.741794583070203,0.0104824557239234,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.22934851452989258,0.7588460955158112,0.011805389954296225,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.23418139896694562,0.7435990156174568,0.022219585415597813,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.18977575504963967,0.7392740432784917,0.07095020167186845,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.21082669123402845,0.6525143079339187,0.1366590008320528,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.16457117245757688,0.5393104182889585,0.29611840925346455,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.15885074621073483,0.4570184140975753,0.38413083969168976,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1837625253852363,0.5512124130043952,0.2650250616103686,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.1515284296901656,0.3495132228398461,0.4989583474699885,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4,0.17905228015480598,0.46595822947085447,0.3549894903743394,200,0.1,0.0025000000000000005,100,0.35,0.25,0.4
