,top_down_stair_2d_produce_dataset0::Probabilities::Post,top_down_stair_2d_produce_dataset0::Probabilities::Intra,top_down_stair_2d_produce_dataset0::Probabilities::Pre,top_down_stair_2d_produce_dataset0::FrameCount,top_down_stair_2d_produce_dataset0::SpaceStep,top_down_stair_2d_produce_dataset0::TimeStep,top_down_stair_2d_produce_dataset0::PointCount,top_down_stair_2d_produce_dataset0::RegionLength::Post,top_down_stair_2d_produce_dataset0::RegionLength::Intra,top_down_stair_2d_produce_dataset0::RegionLength::Pre,top_down_stair_2d_produce_dataset1::Probabilities::Post,top_down_stair_2d_produce_dataset1::Probabilities::Intra,top_down_stair_2d_produce_dataset1::Probabilities::Pre,top_down_stair_2d_produce_dataset1::FrameCount,top_down_stair_2d_produce_dataset1::SpaceStep,top_down_stair_2d_produce_dataset1::TimeStep,top_down_stair_2d_produce_dataset1::PointCount,top_down_stair_2d_produce_dataset1::RegionLength::Post,top_down_stair_2d_produce_dataset1::RegionLength::Intra,top_down_stair_2d_produce_dataset1::RegionLength::Pre,top_down_stair_2d_produce_dataset2::Probabilities::Post,top_down_stair_2d_produce_dataset2::Probabilities::Intra,top_down_stair_2d_produce_dataset2::Probabilities::Pre,top_down_stair_2d_produce_dataset2::FrameCount,top_down_stair_2d_produce_dataset2::SpaceStep,top_down_stair_2d_produce_dataset2::TimeStep,top_down_stair_2d_produce_dataset2::PointCount,top_down_stair_2d_produce_dataset2::RegionLength::Post,top_down_stair_2d_produce_dataset2::RegionLength::Intra,top_down_stair_2d_produce_dataset2::RegionLength::Pre,top_down_stair_2d_produce_dataset3::Probabilities::Post,top_down_stair_2d_produce_dataset3::Probabilities::Intra,top_down_stair_2d_produce_dataset3::Probabilities::Pre,top_down_stair_2d_produce_dataset3::FrameCount,top_down_stair_2d_produce_dataset3::SpaceStep,top_down_stair_2d_produce_dataset3::TimeStep,top_down_stair_2d_produce_dataset3::PointCount,top_down_stair_2d_produce_dataset3::RegionLength::Post,top_down_stair_2d_produce_dataset3::RegionLength::Intra,top_down_stair_2d_produce_dataset3::RegionLength::Pre
149,0.0004579910574564608,0.999084017885087,0.0004579910574564612,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004579910574564608,0.999084017885087,0.0004579910574564612,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004579911383788011,0.9990840177501924,0.00045799111142894337,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00045799115824863245,0.9990840176835027,0.00045799115824863266,750,0.003,2.25e-06,400,0.3,0.4,0.3
150,0.00045857517742522655,0.9990828496451495,0.00045857517742522693,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00045857517742522655,0.9990828496451495,0.00045857517742522693,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004585752664894352,0.9990828494966926,0.00045857523681788374,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00045857528830267776,0.9990828494233945,0.0004585752883026779,750,0.003,2.25e-06,400,0.3,0.4,0.3
151,0.00045916370521348435,0.9990816725895731,0.0004591637052134848,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00045916370521348435,0.9990816725895731,0.0004591637052134848,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004591638032059589,0.9990816724262451,0.00045916377054909215,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004591638271444467,0.9990816723457111,0.00045916382714444713,750,0.003,2.25e-06,400,0.3,0.4,0.3
152,0.0004597566510126889,0.9990804866979747,0.0004597566510126894,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004597566510126889,0.9990804866979747,0.0004597566510126894,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00045975675879241255,0.9990804865183451,0.000459756722862239,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00045975678505416574,0.9990804864298914,0.0004597567850541664,750,0.003,2.25e-06,400,0.3,0.4,0.3
153,0.0004603540250875597,0.9990792919498247,0.0004603540250875605,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004603540250875597,0.9990792919498247,0.0004603540250875605,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004603541435924676,0.9990792917523333,0.00046035410407448894,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046035417239305253,0.9990792916552138,0.0004603541723930535,750,0.003,2.25e-06,400,0.3,0.4,0.3
154,0.00046095583777621714,0.9990780883244473,0.00046095583777621833,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046095583777621714,0.9990780883244473,0.00046095583777621833,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004609559680300881,0.9990780881073892,0.0004609559245809862,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004609559996040854,0.9990780880007919,0.00046095599960408677,750,0.003,2.25e-06,400,0.3,0.4,0.3
155,0.00046156209949026937,0.9990768758010193,0.0004615620994902708,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046156209949026937,0.9990768758010193,0.0004615620994902708,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004615622426101869,0.9990768755625344,0.0004615621948553202,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004615622772127729,0.9990768754455744,0.00046156227721277443,750,0.003,2.25e-06,400,0.3,0.4,0.3
156,0.0004621728207149205,0.9990756543585699,0.0004621728207149219,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004621728207149205,0.9990756543585699,0.0004621728207149219,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004621729779193412,0.9990756540966307,0.0004621729254500382,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046217301582799443,0.9990756539683439,0.0004621730158279961,750,0.003,2.25e-06,400,0.3,0.4,0.3
157,0.0004627880120090924,0.9990744239759817,0.00046278801200909386,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004627880120090924,0.9990744239759817,0.00046278801200909386,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004627881846265744,0.9990744236883765,0.00046278812699720713,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046278822614291245,0.9990744235477143,0.0004627882261429141,750,0.003,2.25e-06,400,0.3,0.4,0.3
158,0.00046340768400550614,0.999073184631989,0.0004634076840055075,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046340768400550614,0.999073184631989,0.0004634076840055075,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046340787348414286,0.9990731843163071,0.0004634078102089632,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046340791893589986,0.9990731841621283,0.0004634079189359013,750,0.003,2.25e-06,400,0.3,0.4,0.3
159,0.00046403184741081486,0.9990719363051788,0.00046403184741081616,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046403184741081486,0.9990719363051788,0.00046403184741081616,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046403205532842963,0.9990719359587935,0.00046403198587815294,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046403210507158605,0.9990719357898569,0.00046403210507158746,750,0.003,2.25e-06,400,0.3,0.4,0.3
160,0.00046466051300569715,0.9990706789739883,0.0004646605130056983,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046466051300569715,0.9990706789739883,0.0004646605130056983,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046466074108085455,0.99907067859404,0.0004646606648789701,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.000464660795501928,0.9990706784089959,0.00046466079550192907,750,0.003,2.25e-06,400,0.3,0.4,0.3
161,0.0004652936916449667,0.9990694126167099,0.00046529369164496773,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004652936916449667,0.9990694126167099,0.00046529369164496773,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046529394174886214,0.9990694122000835,0.0004652938581676508,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046529400126737086,0.9990694119974651,0.00046529400126737194,750,0.003,2.25e-06,400,0.3,0.4,0.3
162,0.00046593139425768926,0.9990681372114846,0.00046593139425769013,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046593139425768926,0.9990681372114846,0.00046593139425769013,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046593166842698254,0.9990681367547898,0.00046593157678321987,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004659317334980933,0.9990681365330039,0.00046593173349809423,750,0.003,2.25e-06,400,0.3,0.4,0.3
163,0.00046657363184728144,0.9990668527363057,0.00046657363184728236,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046657363184728144,0.9990668527363057,0.00046657363184728236,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046657393229794107,0.9990668522358538,0.00046657383184826347,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004665740034153157,0.9990668519931696,0.0004665740034153166,750,0.003,2.25e-06,400,0.3,0.4,0.3
164,0.00046722041549163016,0.9990655591690167,0.0004672204154916314,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046722041549163016,0.9990655591690167,0.0004672204154916314,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046722074463386543,0.9990655586207964,0.00046722063456977435,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046722082233271713,0.9990655583553344,0.00046722082233271816,750,0.003,2.25e-06,400,0.3,0.4,0.3
165,0.0004678717563431983,0.9990642564873136,0.0004678717563431998,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004678717563431983,0.9990642564873136,0.0004678717563431998,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004678721167975563,0.9990642558869627,0.00046787199624003515,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046787220165793057,0.9990642555966842,0.00046787220165793187,750,0.003,2.25e-06,400,0.3,0.4,0.3
166,0.00046852766562913557,0.9990629446687418,0.00046852766562913736,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046852766562913557,0.9990629446687418,0.00046852766562913736,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004685280602438478,0.9990629440115188,0.00046852792823756255,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046852815289414506,0.9990629436942117,0.0004685281528941464,750,0.003,2.25e-06,400,0.3,0.4,0.3
167,0.00046918815465139374,0.9990616236906973,0.00046918815465139574,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046918815465139374,0.9990616236906973,0.00046918815465139574,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046918858652106207,0.9990616229714506,0.0004691884420281181,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046918868764181496,0.9990616226247162,0.00046918868764181653,750,0.003,2.25e-06,400,0.3,0.4,0.3
168,0.00046985323478683196,0.9990602935304264,0.00046985323478683435,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046985323478683196,0.9990602935304264,0.00046985323478683435,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004698537072725501,0.9990602927435618,0.00046985354916577227,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00046985381760047403,0.9990602923647991,0.0004698538176004759,750,0.003,2.25e-06,400,0.3,0.4,0.3
169,0.0004705229174873353,0.9990589541650255,0.0004705229174873378,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004705229174873353,0.9990589541650255,0.0004705229174873378,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004705234342383452,0.9990589533044674,0.00047052326129404714,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047052355457068005,0.9990589528908586,0.00047052355457068195,750,0.003,2.25e-06,400,0.3,0.4,0.3
170,0.00047119721427992613,0.9990576055714399,0.0004711972142799285,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047119721427992613,0.9990576055714399,0.0004711972142799285,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047119777925692106,0.9990576046305961,0.000471197590147131,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047119791045608224,0.999057604179088,0.0004711979104560842,750,0.003,2.25e-06,400,0.3,0.4,0.3
171,0.00047187613676687287,0.9990562477264665,0.00047187613676687526,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047187613676687287,0.9990562477264665,0.00047187613676687526,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047187675426705846,0.9990562466981819,0.0004718765475511615,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004718768972656178,0.9990562462054686,0.00047187689726561964,750,0.003,2.25e-06,400,0.3,0.4,0.3
172,0.00047255969662581096,0.9990548806067483,0.000472559696625813,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047255969662581096,0.9990548806067483,0.000472559696625813,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004725603713098492,0.9990548794832644,0.0004725601454256067,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047256052711586654,0.9990548789457678,0.00047256052711586844,750,0.003,2.25e-06,400,0.3,0.4,0.3
173,0.00047324790560985256,0.9990535041887804,0.00047324790560985446,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047324790560985256,0.9990535041887804,0.00047324790560985446,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004732486425308191,0.9990535029616844,0.0004732483957847219,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047324881223354627,0.9990535023755329,0.000473248812233548,750,0.003,2.25e-06,400,0.3,0.4,0.3
174,0.0004739407755476983,0.9990521184489045,0.00047394077554769996,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004739407755476983,0.9990521184489045,0.00047394077554769996,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047394158018218736,0.9990521171090788,0.00047394131073910065,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047394176495816926,0.9990521164700839,0.0004739417649581709,750,0.003,2.25e-06,400,0.3,0.4,0.3
175,0.00047463831834376145,0.9990507233633126,0.0004746383183437629,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047463831834376145,0.9990507233633126,0.0004746383183437629,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004746391966252892,0.9990507219008774,0.0004746389024973377,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.000474639397744886,0.9990507212045101,0.0004746393977448876,750,0.003,2.25e-06,400,0.3,0.4,0.3
176,0.00047534054597827104,0.9990493189080434,0.00047534054597827256,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047534054597827104,0.9990493189080434,0.00047534054597827256,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004753415043331302,0.9990493173122991,0.0004753411833677764,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004753417231674859,0.9990493165536652,0.0004753417231674874,750,0.003,2.25e-06,400,0.3,0.4,0.3
177,0.0004760474705074007,0.9990479050589853,0.00047604747050740214,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004760474705074007,0.9990479050589853,0.00047604747050740214,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004760485158931298,0.9990479033183466,0.0004760481657603906,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004760487539216161,0.9990479024921566,0.00047604875392161754,750,0.003,2.25e-06,400,0.3,0.4,0.3
178,0.00047675910406337423,0.9990464817918734,0.0004767591040633758,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047675910406337423,0.9990464817918734,0.0004767591040633758,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047676024401001956,0.9990464798938011,0.0004767598621887646,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004767605028281836,0.9990464789943438,0.00047676050282818497,750,0.003,2.25e-06,400,0.3,0.4,0.3
179,0.00047747545885458605,0.9990450490822905,0.00047747545885458767,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047747545885458605,0.9990450490822905,0.00047747545885458767,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004774767015089376,0.9990450470132185,0.0004774762852722117,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047747698283698157,0.999045046034326,0.0004774769828369829,750,0.003,2.25e-06,400,0.3,0.4,0.3
180,0.0004781965471657248,0.9990436069056682,0.0004781965471657267,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004781965471657248,0.9990436069056682,0.0004781965471657267,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004781979013387214,0.9990436046509233,0.0004781974477380277,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004781982070305493,0.9990436035859391,0.00047819820703055084,750,0.003,2.25e-06,400,0.3,0.4,0.3
181,0.0004789223813578746,0.9990421552372843,0.00047892238135787655,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004789223813578746,0.9990421552372843,0.00047892238135787655,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004789238565753865,0.9990421527810006,0.0004789233624238638,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004789241886282506,0.9990421516227433,0.00047892418862825216,750,0.003,2.25e-06,400,0.3,0.4,0.3
182,0.0004796529738686532,0.9990406940522626,0.0004796529738686552,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004796529738686532,0.9990406940522626,0.0004796529738686552,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004796545804258616,0.999040691377294,0.00047965404228028576,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00047965494099064135,0.9990406901180187,0.00047965494099064303,750,0.003,2.25e-06,400,0.3,0.4,0.3
183,0.0004803883372123129,0.9990392233255753,0.0004803883372123147,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004803883372123129,0.9990392233255753,0.0004803883372123147,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004803900862319152,0.9990392204133948,0.0004803895003734508,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004803904776240688,0.9990392190447518,0.00048039047762407053,750,0.003,2.25e-06,400,0.3,0.4,0.3
184,0.00048112848397986865,0.9990377430320402,0.00048112848397987055,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00048112848397986865,0.9990377430320402,0.00048112848397987055,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004811303874743584,0.9990377398626374,0.00048112974988798174,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004811308121855839,0.9990377383756288,0.00048113081218558574,750,0.003,2.25e-06,400,0.3,0.4,0.3
185,0.000481873426839217,0.9990362531463215,0.00048187342683921866,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.000481873426839217,0.9990362531463215,0.00048187342683921866,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004818754977774943,0.9990362496980925,0.0004818748041300043,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004818759584881402,0.9990362480830235,0.000481875958488142,750,0.003,2.25e-06,400,0.3,0.4,0.3
186,0.0004826231785352482,0.9990347536429298,0.00048262317853524963,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004826231785352482,0.9990347536429298,0.00048262317853524963,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00048262543091383503,0.9990347498925558,0.00048262467653036593,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00048262593050610536,0.9990347481389882,0.0004826259305061072,750,0.003,2.25e-06,400,0.3,0.4,0.3
187,0.00048337775188997704,0.9990332444962201,0.0004833777518899783,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00048337775188997704,0.9990332444962201,0.0004833777518899783,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00048338020080912806,0.9990332404185428,0.00048337938064807153,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00048338074238112207,0.9990332385152378,0.0004833807423811239,750,0.003,2.25e-06,400,0.3,0.4,0.3
188,0.0004841371598026506,0.9990317256803946,0.00048413715980265157,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004841371598026506,0.9990317256803946,0.00048413715980265157,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00048413982154765783,0.9990317212482784,0.0004841389301738976,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004841404084282964,0.9990317191831433,0.00048414040842829805,750,0.003,2.25e-06,400,0.3,0.4,0.3
189,0.00048490141524988085,0.9990301971695003,0.0004849014152498817,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00048490141524988085,0.9990301971695003,0.0004849014152498817,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00048490430737789975,0.9990301923536876,0.00048490333893425763,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00048490494314278043,0.9990301901137142,0.00048490494314278206,750,0.003,2.25e-06,400,0.3,0.4,0.3
190,0.00048567053128575633,0.9990286589374289,0.00048567053128575736,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00048567053128575633,0.9990286589374289,0.00048567053128575736,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004856736727184843,0.9990286537063863,0.0004856726208952722,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.000485674361206722,0.9990286512775867,0.0004856743612067235,750,0.003,2.25e-06,400,0.3,0.4,0.3
191,0.0004864445210419673,0.9990271109579159,0.00048644452104196835,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004864445210419673,0.9990271109579159,0.00048644452104196835,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004864479321645331,0.9990271052776684,0.0004864467901670984,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004864486774966335,0.9990271026450067,0.00048644867749663497,750,0.003,2.25e-06,400,0.3,0.4,0.3
192,0.00048722339772792954,0.9990255532045442,0.0004872233977279309,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00048722339772792954,0.9990255532045442,0.0004872233977279309,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.00048722710049436653,0.9990255470384973,0.0004872258610085127,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.000487227907091192,0.9990255441858175,0.0004872279070911935,750,0.003,2.25e-06,400,0.3,0.4,0.3
193,0.0004880071746309,0.9990239856507385,0.0004880071746309018,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004880071746309,0.9990239856507385,0.0004880071746309018,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004880111926765968,0.9990239789594919,0.00048800984783175844,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004880120652794804,0.9990239758694411,0.00048801206527948187,750,0.003,2.25e-06,400,0.3,0.4,0.3
194,0.0004887958651161056,0.9990224082697675,0.000488795865116108,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004887958651161056,0.9990224082697675,0.000488795865116108,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004888002238776468,0.9990224010109143,0.0004887987652076886,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004888011675697117,0.9990223976648603,0.0004888011675697134,750,0.003,2.25e-06,400,0.3,0.4,0.3
195,0.0004895894826268618,0.9990208210347465,0.0004895894826268645,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004895894826268618,0.9990208210347465,0.0004895894826268645,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004895942094696932,0.999020813162659,0.0004895926278711975,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004895952296984453,0.9990208095406032,0.0004895952296984471,750,0.003,2.25e-06,400,0.3,0.4,0.3
196,0.000490388040684697,0.9990192239186306,0.0004903880406847001,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.000490388040684697,0.9990192239186306,0.0004903880406847001,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004903931650390741,0.999019215384234,0.0004903914507269761,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.000490394267640326,0.9990192114647193,0.0004903942676403282,750,0.003,2.25e-06,400,0.3,0.4,0.3
197,0.0004911915528894753,0.9990176168942212,0.0004911915528894788,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004911915528894753,0.9990176168942212,0.0004911915528894788,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004911971063951688,0.9990176076447493,0.000491195248855591,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.000491198297618369,0.9990176034047631,0.0004911982976183714,750,0.003,2.25e-06,400,0.3,0.4,0.3
198,0.0004920000329195217,0.9990159999341609,0.0004920000329195253,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004920000329195217,0.9990159999341609,0.0004920000329195253,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004920060495797882,0.9990159899129005,0.00049200403751992,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004920073361148191,0.9990159853277704,0.0004920073361148217,750,0.003,2.25e-06,400,0.3,0.4,0.3
199,0.0004928134945317433,0.9990143730109364,0.0004928134945317465,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004928134945317433,0.9990143730109364,0.0004928134945317465,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.000492820010877084,0.999014362156951,0.0004928178321719419,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004928213998826053,0.9990143572002345,0.0004928213998826082,750,0.003,2.25e-06,400,0.3,0.4,0.3
200,0.0004936319515617565,0.9990127360968766,0.0004936319515617593,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004936319515617565,0.9990127360968766,0.0004936319515617593,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004936390068240197,0.999012724344716,0.0004936366484599216,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004936405059574304,0.9990127189880851,0.0004936405059574332,750,0.003,2.25e-06,400,0.3,0.4,0.3
201,0.0004944554179240073,0.9990110891641518,0.0004944554179240096,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004944554179240073,0.9990110891641518,0.0004944554179240096,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004944630542214089,0.9990110764435427,0.0004944605022359842,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004944646716705073,0.9990110706566588,0.0004944646716705097,750,0.003,2.25e-06,400,0.3,0.4,0.3
202,0.0004952839076119021,0.9990094321847763,0.0004952839076119037,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004952839076119021,0.9990094321847763,0.0004952839076119037,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004952921701455727,0.9990094184202903,0.0004952894095641213,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004952939146619906,0.9990094121706757,0.0004952939146619929,750,0.003,2.25e-06,400,0.3,0.4,0.3
203,0.0004961174346979285,0.9990077651306041,0.0004961174346979298,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004961174346979285,0.9990077651306041,0.0004961174346979298,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004961263719606207,0.9990077502413107,0.0004961233867286302,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004961282528951225,0.9990077434942097,0.0004961282528951243,750,0.003,2.25e-06,400,0.3,0.4,0.3
204,0.0004969560133337798,0.9990060879733321,0.0004969560133337807,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004969560133337798,0.9990060879733321,0.0004969560133337807,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004969656773313971,0.9990060718724253,0.0004969624502430164,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004969677046711211,0.9990060645906575,0.0004969677046711226,750,0.003,2.25e-06,400,0.3,0.4,0.3
205,0.000497799657750488,0.9990044006844988,0.0004977996577504888,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.000497799657750488,0.9990044006844988,0.0004977996577504888,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.000497810104237128,0.9990043832789036,0.0004978066168593878,750,0.003,2.25e-06,400,0.3,0.4,0.3,0.0004978122886448653,0.9990043754227101,0.0004978122886448665,750,0.003,2.25e-06,400,0.3,0.4,0.3
